"","TruePrice","PredictPrice","TestError","ErrorPercentage"
"48",785000,748587.88975,-36412.1102499999,-0.048641062390363
"49",450000,547388.40775,97388.4077499999,0.177914633140128
"50",1350000,944863.178833334,-405136.821166666,-0.428778293241258
"51",228000,223261.770416667,-4738.22958333336,-0.0212227537857939
"52",345000,479385.007333333,134385.007333333,0.280327931156785
"53",6e+05,524541.817,-75458.183,-0.143855419252494
"54",585000,481959.396,-103040.604,-0.213795196971323
"55",920000,1006689.8775,86689.8774999999,0.0861137868151455
"56",885000,1012080.6215,127080.6215,0.125563733560726
"57",292500,307375.82475,14875.82475,0.0483962093053319
"58",301000,322094.324583333,21094.3245833333,0.0654911402447754
"59",951000,983181.06825,32181.0682499999,0.0327315784337469
"60",430000,425834.248583333,-4165.75141666678,-0.00978256547124948
"61",650000,526538.1225,-123461.8775,-0.234478515845736
"62",289000,256548.81,-32451.19,-0.126491290292869
"63",505000,506072.397916667,1072.3979166667,0.00211906027888778
"64",549000,551905.976666666,2905.97666666645,0.00526534734089602
"65",425000,538636.268333333,113636.268333333,0.210970324528927
"66",317625,592511.425,274886.425,0.463934387425525
"67",975000,1074837.92733333,99837.9273333333,0.0928864946001958
"68",287000,294466.208083333,7466.20808333333,0.0253550590131565
"69",204000,201698.389833333,-2301.61016666665,-0.0114111479450506
"70",1330000,1285264.75883333,-44735.2411666664,-0.0348062458409532
"71",1040000,1292125.42833333,252125.428333334,0.195124577540852
"72",325000,373213.078166667,48213.0781666668,0.129183785315091
"73",571000,535377.697833334,-35622.3021666665,-0.0665367689218835
"74",360000,360575.081333333,575.081333333394,0.00159490037749381
"75",349000,340898.293916667,-8101.70608333335,-0.0237657572006325
"76",832500,816729.491416667,-15770.5085833333,-0.0193093414025964
"77",380000,450082.366916667,70082.3669166666,0.155710092347702
"78",480000,480942.1065,942.106499999936,0.00195887714397894
"79",410000,355701.64375,-54298.35625,-0.152651406604584
"80",720000,684782.968,-35217.032,-0.0514280197459584
"81",390000,368644.417666667,-21355.5823333333,-0.0579300304301455
"82",360000,312449.004833333,-47550.9951666667,-0.152188019264236
"83",355000,369948.605583333,14948.6055833334,0.0404072494333705
"84",356000,381551.8665,25551.8665,0.0669682649816103
"85",315000,322290.641083333,7290.64108333341,0.0226213242147739
"86",940000,899587.168666667,-40412.8313333332,-0.0449237525177593
"87",305000,298252.010583333,-6747.98941666662,-0.0226251263267886
"88",461000,596705.041333333,135705.041333333,0.227423989966804
"89",215000,305055.614833333,90055.6148333334,0.295210481152871
"90",335000,341635.92375,6635.92375000002,0.0194239636076913
"91",243500,281787.628,38287.6280000001,0.135874056188159
"92",1100000,1240408.23958333,140408.239583333,0.113195184539001
"93",153000,203361.45475,50361.45475,0.247645035839812
"94",430000,581146.021666666,151146.021666666,0.260082691839127
"95",7e+05,576522.198916666,-123477.801083334,-0.21417701055633
"96",905000,1002768.05291667,97768.0529166667,0.0974981728150364
"97",247500,280712.322333333,33212.3223333333,0.11831444397334
"98",199000,203439.21625,4439.21625000003,0.0218208481718924
"99",314000,361892.851083333,47892.8510833333,0.132339865073226
"100",437500,553437.2035,115937.2035,0.209485742495806
"101",850830,838671.145166667,-12158.8548333332,-0.014497762207995
"102",555000,596056.81475,41056.8147499999,0.0688807068957346
"103",699950,585469.579583333,-114480.420416667,-0.195536069522417
"104",1090000,1103750.4875,13750.4875000003,0.0124579673175458
"105",290000,265235.804583333,-24764.1954166666,-0.0933667136515352
"106",375000,377812.02225,2812.02224999992,0.00744291363004641
"107",460000,545323.206083333,85323.2060833334,0.156463552497883
"108",188500,214790.409166667,26290.4091666667,0.122400293703368
"109",680000,809649.110166667,129649.110166667,0.160129997722073
"110",470000,666464.729333333,196464.729333333,0.294786386565209
"111",597750,586050.492916667,-11699.5070833333,-0.0199633090062036
"112",570000,454768.407666667,-115231.592333333,-0.25338521847761
"113",272500,288251.461,15751.461,0.0546448609327257
"114",329950,447846.32,117896.32,0.263251733317804
"115",480000,540924.79275,60924.7927499999,0.112630801114264
"116",740500,1015823.71833333,275323.718333333,0.271034937818796
"117",518500,579182.470833333,60682.4708333331,0.10477263019722
"118",205425,218151.939833333,12726.9398333334,0.0583397967630114
"119",171800,260628.433833333,88828.4338333334,0.34082403261548
"120",535000,511216.758,-23783.242,-0.046522813714178
"121",660000,632188.7845,-27811.2154999999,-0.0439919469972817
"122",391500,401328.186833333,9828.18683333346,0.0244891516613434
"123",395000,367439.864583333,-27560.1354166666,-0.075005839249149
"124",445000,379790.854833333,-65209.1451666667,-0.171697512820004
"125",770000,770760.424166667,760.424166666577,0.000986589532653723
"126",1450000,1176773.38333333,-273226.616666666,-0.232182865908068
"127",445000,429416.325083333,-15583.6749166665,-0.0362903644001944
"128",260000,282758.795,22758.7949999999,0.0804883717233267
"129",822500,713200.083416667,-109299.916583333,-0.153252809589869
"130",430000,451478.89625,21478.8962500002,0.0475745299025151
"131",212000,223470.180666667,11470.1806666666,0.0513275669820833
"132",660500,538157.875833333,-122342.124166667,-0.227335006436951
"133",784000,838216.978333333,54216.9783333332,0.0646813172898685
"134",453246,475380.32325,22134.32325,0.0465612945413385
"135",675000,787189.397666667,112189.397666667,0.142518938897311
"136",199000,234930.909166667,35930.9091666666,0.152942451438675
"137",220000,261323.394166667,41323.3941666667,0.158131246911294
"138",452000,513979.230166667,61979.2301666666,0.120587032566605
"139",382500,337147.743333333,-45352.2566666667,-0.134517455814104
"140",519950,492310.417666667,-27639.5823333332,-0.0561425908156333
"141",665000,539759.167833333,-125240.832166667,-0.232030949412866
"142",527700,668963.671,141263.671,0.211167926038243
"143",205000,284461.647083333,79461.6470833333,0.279340459067422
"144",420000,376208.9995,-43791.0005,-0.116400725549363
"145",5e+05,579045.399583333,79045.3995833334,0.136509848174621
"146",921500,855234.82525,-66265.1747499998,-0.0774818480183256
"147",890000,953463.199333334,63463.1993333335,0.0665607224040816
"148",430000,503312.725166667,73312.7251666667,0.145660384689042
"149",258000,310494.956666667,52494.9566666667,0.169068629101834
"150",511000,489481.419416667,-21518.5805833333,-0.0439619967780958
"151",532170,465074.28125,-67095.7187500001,-0.144268822110877
"152",560000,499232.167833333,-60767.8321666667,-0.121722589372394
"153",282950,216538.186166667,-66411.8138333333,-0.306697931708992
"154",2250000,1569777.86,-680222.14,-0.433323820734737
"155",350000,361003.754,11003.754,0.0304809960508055
"156",215000,236259.248166667,21259.2481666665,0.0899827131916945
"157",650000,769955.124416667,119955.124416667,0.155794955592441
"158",320000,300824.315833333,-19175.6841666667,-0.0637437971513269
"159",247000,230167.128333333,-16832.8716666666,-0.0731332566407523
"160",320000,316810.381083333,-3189.61891666666,-0.0100679116188041
"161",255000,296818.12275,41818.12275,0.140888037302298
"162",438000,427944.342666667,-10055.6573333333,-0.0234975821170413
"163",9e+05,819025.216916667,-80974.7830833332,-0.0988672649032393
"164",441000,430362.936833333,-10637.0631666665,-0.0247164945125978
"165",420000,454547.91,34547.9100000001,0.0760049914210365
"166",370000,434322.037416667,64322.0374166667,0.148097567876712
"167",269950,265044.295333333,-4905.70466666663,-0.0185089992617912
"168",807100,769111.824416667,-37988.1755833335,-0.0493922656983536
"169",653000,562037.486166667,-90962.5138333333,-0.161844211591181
"170",371500,355553.142166667,-15946.8578333333,-0.0448508420883486
"171",284000,305177.709916667,21177.7099166667,0.0693946812906144
"172",272000,266635.76,-5364.23999999999,-0.0201182317030543
"173",313000,313607.031666667,607.031666666677,0.00193564431078156
"174",917500,1100755.32116667,183255.321166667,0.166481431107177
"175",673000,737373.867583333,64373.8675833334,0.0873015310324355
"176",425000,444944.091333333,19944.0913333335,0.0448238143214092
"177",399950,448394.351833333,48444.3518333332,0.108039612085345
"178",385000,476453.311833333,91453.3118333333,0.191946009319218
"179",269950,319435.850333333,49485.8503333333,0.154916394893355
"180",330000,423555.904833333,93555.9048333332,0.220882069558555
"181",260000,256220.841916667,-3779.15808333326,-0.0147496123073485
"182",470000,519358.40375,49358.40375,0.0950372678936362
"183",589000,531526.065,-57473.9350000001,-0.108130040621809
"184",163500,214501.855833333,51001.8558333334,0.237768832512859
"185",835000,792808.961666667,-42191.0383333333,-0.0532171561792617
"186",1100000,1161310.70816667,61310.7081666666,0.0527944052659743
"187",269000,259110.33825,-9889.66174999994,-0.0381677621078091
"188",560000,539216.103666667,-20783.8963333333,-0.0385446506363644
"189",615000,549180.641833333,-65819.3581666668,-0.119850106054251
"190",585188,585361.650333333,173.650333333411,0.000296654782961143
"191",305000,432913.652666667,127913.652666667,0.295471514651346
"192",166950,222014.9865,55064.9865,0.248023736451683
"193",799000,824757.5425,25757.5425,0.0312304418846827
"194",4e+05,412267.5185,12267.5185,0.0297562091348703
"195",230000,310883.367166667,80883.3671666667,0.260172706902343
"196",256883,274528.200833333,17645.2008333334,0.0642746383787575
"197",423000,409484.50525,-13515.4947500001,-0.0330061200771163
"198",465000,486130.2225,21130.2225000001,0.0434661774191587
"199",440000,462256.981166667,22256.9811666668,0.0481485019663599
"200",385000,312748.81425,-72251.18575,-0.23101985509766
"201",210000,231717.416333333,21717.4163333334,0.0937237117390096
"202",297000,325222.251666667,28222.2516666667,0.0867783539472964
"203",470000,462253.283833333,-7746.71616666688,-0.0167585962882202
"204",226500,212443.147583333,-14056.8524166666,-0.0661675962560885
"205",274250,256964.235833333,-17285.7641666666,-0.0672691439359606
"206",840000,907022.327,67022.3269999999,0.0738926981231852
"207",677900,725372.991166667,47472.9911666668,0.0654463176114578
"208",425000,473397.125166667,48397.1251666666,0.102233669352402
"209",180250,230027.724333333,49777.7243333333,0.216398803568566
"210",464000,469264.708333333,5264.70833333326,0.0112190587526424
"211",320000,298843.753583333,-21156.2464166667,-0.0707936711508586
"212",625504,567977.648833333,-57526.351166667,-0.101282772807751
"213",592500,612147.544166666,19647.5441666665,0.0320960924435517
"214",465000,461869.217833333,-3130.78216666676,-0.00677850362350086
"215",477000,435106.187333333,-41893.8126666666,-0.0962841115255662
"216",280000,183247.329583333,-96752.6704166666,-0.527989524522198
"217",1510000,1620520.66666667,110520.666666667,0.0682007140914792
"218",445838,503559.5515,57721.5515000001,0.114627061145121
"219",1070000,922071.45,-147928.55,-0.160430680290556
"220",467000,458492.9175,-8507.08250000002,-0.0185544469179287
"221",686000,709037.009416667,23037.0094166666,0.0324905598871622
"222",279950,264628.491,-15321.509,-0.057898183759813
"223",527000,488538.6505,-38461.3495,-0.0787273421675773
"224",325000,325183.415166667,183.415166666673,0.00056403604277502
"225",328000,326686.302,-1313.69800000003,-0.00402128277787427
"226",390000,307409.786333333,-82590.2136666666,-0.268664881010365
"227",479950,482654.287583333,2704.28758333327,0.00560294946694398
"228",264950,240625.137166667,-24324.8628333333,-0.101090281421782
"229",235000,242798.768333333,7798.76833333337,0.0321202961072134
"230",516500,471222.06125,-45277.9387500001,-0.0960862032433124
"231",655000,512579.171666667,-142420.828333333,-0.277851376344942
"232",5e+05,447902.061,-52097.939,-0.116315470582307
"233",315000,316709.8585,1709.85849999991,0.00539881678485836
"234",213000,329751.417083333,116751.417083333,0.354058879006511
"235",475000,467621.235666667,-7378.76433333324,-0.0157793610951258
"236",1030000,1117221.39366667,87221.3936666665,0.0780699279132224
"237",416000,452852.432333333,36852.4323333334,0.0813784573121322
"238",410000,603137.537583333,193137.537583333,0.320221384921923
"239",8e+05,906893.959666667,106893.959666667,0.11786820115767
"240",472000,572099.72075,100099.72075,0.174969008232993
"241",225000,235093.304083333,10093.3040833334,0.0429331840083187
"242",210000,299252.661583333,89252.6615833333,0.298251855509325
"243",455000,580965.021666667,125965.021666667,0.216820319587054
"244",225000,199028.97625,-25971.02375,-0.130488656673679
"245",480000,473940.8275,-6059.17249999999,-0.0127846603382149
"246",363000,398334.287416667,35334.2874166666,0.0887051115931331
"247",2400000,1642150.75616667,-757849.243833333,-0.461497972087781
"248",181000,225455.16,44455.16,0.197179607687844
"249",250000,278119.844416667,28119.8444166667,0.101106932788797
"250",481000,540255.38875,59255.38875,0.109680328940541
"251",260000,256764.809333333,-3235.1906666666,-0.0125998211167118
"252",455000,493686.203833333,38686.2038333332,0.0783619301753741
"253",415000,387957.710666667,-27042.2893333334,-0.0697042192739613
"254",349500,339374.018333333,-10125.9816666667,-0.0298372330221253
"255",245000,262434.587666667,17434.5876666667,0.066434031511164
"256",592500,500532.9955,-91967.0045000001,-0.183738145790231
"257",385000,352971.079333333,-32028.9206666665,-0.0907409205512261
"258",315000,329370.152916667,14370.1529166666,0.043629189801853
"259",255000,292936.655583333,37936.6555833332,0.1295046381539
"260",693000,710557.960833333,17557.9608333334,0.0247101036103257
"261",780000,732694.206666667,-47305.7933333333,-0.0645641700219621
"262",237000,221520.729666667,-15479.2703333333,-0.0698772993237508
"263",525000,651591.05575,126591.05575,0.194279916264796
"264",425000,367640.717,-57359.283,-0.156019941066539
"265",369900,379800.906333333,9900.90633333335,0.0260686748457725
"266",290000,277689.041333333,-12310.9586666666,-0.0443336136260731
"267",285000,312520.4675,27520.4675,0.0880597284400262
"268",415000,505224.7755,90224.7755,0.178583434295573
"269",272500,297629.237333333,25129.2373333334,0.0844313467268324
"270",2900000,2801045.83333333,-98954.166666666,-0.0353275785383731
"271",1370000,1452374.375,82374.3750000002,0.056717039640692
"272",436000,365685.329333333,-70314.6706666667,-0.192281902024494
"273",210000,225396.682333333,15396.6823333333,0.0683092677937627
"274",236000,233981.645,-2018.35499999989,-0.00862612535269548
"275",331000,433841.851833333,102841.851833333,0.237049172178164
"276",365000,365195.017083333,195.017083333281,0.000534008062023422
"277",450000,397787.594,-52212.406,-0.131256999432717
"278",770000,772872.579083333,2872.57908333314,0.00371675637236369
"279",455000,479132.920833333,24132.9208333333,0.0503679037361074
"280",405000,479009.895583334,74009.8955833335,0.154505984669075
"281",304900,301629.655916667,-3270.34408333327,-0.0108422498225333
"282",170000,199417.4725,29417.4725,0.147517026122172
"283",2050000,1481604.67466667,-568395.325333334,-0.383634943282838
"284",780000,804304.256,24304.2559999998,0.0302177388950679
"285",330000,541274.116416667,211274.116416667,0.39032739606198
"286",370000,396746.34375,26746.3437500001,0.0674142160887905
"287",467000,517825.039166667,50825.0391666666,0.0981509879253021
"288",405000,428614.149166667,23614.1491666666,0.0550941895235572
"289",675000,683009.37625,8009.37624999997,0.011726597801592
"290",5e+05,459794.530666667,-40205.4693333333,-0.0874422522491481
"291",389999,407781.979166667,17782.9791666667,0.0436090363850987
"292",630000,645407.551666667,15407.551666667,0.0238725927933123
"293",360000,346663.807083333,-13336.1929166666,-0.03847010459174
"294",580000,568194.4675,-11805.5325,-0.0207772746396901
"295",550000,645700.258333333,95700.2583333333,0.148211584397306
"296",879000,787380.930583333,-91619.0694166665,-0.116359268884999
"297",265000,246446.516333333,-18553.4836666667,-0.0752840167623712
"298",446500,482576.326,36076.3259999998,0.0747577617390203
"299",404000,406442.064666667,2442.06466666661,0.00600839548600712
"300",267500,284641.140666667,17141.1406666667,0.0602201797903138
"301",3080000,2577554.19933333,-502445.800666666,-0.19493122619754
"302",335000,338034.987083333,3034.98708333331,0.00897832236100791
"303",576000,566172.97275,-9827.02725000004,-0.0173569345817913
"304",208633,361478.184583333,152845.184583333,0.422833772830618
"305",315000,352689.775,37689.775,0.10686381537429
"306",725000,707724.490833333,-17275.5091666668,-0.0244099354910343
"307",550000,467275.751666667,-82724.2483333334,-0.177035183268712
"308",610750,572356.161666667,-38393.8383333335,-0.0670803267349005
"309",550700,499917.98275,-50782.0172500001,-0.101580697238882
"310",665000,607051.472666667,-57948.5273333334,-0.0954590013245105
"311",834000,811304.109166667,-22695.8908333333,-0.0279745789241045
"312",201000,401479.166666667,200479.166666667,0.499351356961237
"313",2380000,1588117.42166667,-791882.578333333,-0.49862974080486
"314",1380000,1284813.25916667,-95186.7408333332,-0.0740860511472863
"315",1400000,1299871.92583333,-100128.074166667,-0.0770291843194288
"316",305000,333710.03,28710.03,0.0860328651194572
"317",487000,527349.16225,40349.1622499999,0.0765131816609801
"318",390000,400433.034166667,10433.0341666666,0.0260543793255683
"319",548000,565871.948666667,17871.9486666666,0.0315830263521232
"320",268750,214685.588,-54064.412,-0.25183065385833
"321",819900,879275.6255,59375.6255000003,0.067527887476963
"322",520000,549830.688833333,29830.6888333332,0.0542543176275408
"323",230000,232890.067916667,2890.06791666668,0.012409579946968
"324",240000,229792.646666667,-10207.3533333333,-0.044419843199508
"325",232000,226377.9275,-5622.07249999992,-0.0248348969446234
"326",240500,236919.865,-3580.13499999995,-0.0151111642748908
"327",274975,723274.067333333,448299.067333333,0.619819080457543
"328",740000,937240.459916667,197240.459916667,0.210448084938847
"329",186375,236956.316333333,50581.3163333334,0.213462620942247
"330",790000,706923.527583333,-83076.4724166669,-0.117518330024564
"331",880000,1073107.21708333,193107.217083333,0.17995146618079
"332",279000,296161.189083333,17161.1890833333,0.057945435512499
"333",295000,318296.603916667,23296.6039166666,0.0731914938142599
"334",640000,570284.714083333,-69715.2859166667,-0.122246457243249
"335",940000,936622.3085,-3377.69149999996,-0.00360624711727113
"336",260000,294711.351916667,34711.3519166667,0.1177808445142
"337",559900,651336.886,91436.8860000001,0.140383399075605
"338",791500,609432.41975,-182067.58025,-0.298749417244142
"339",265000,371748.183916667,106748.183916667,0.287151863909565
"340",245000,307674.270416667,62674.2704166667,0.203703320176206
"341",485000,611174.644666667,126174.644666667,0.206446137397408
"342",684000,677016.000083333,-6983.99991666665,-0.0103158565171384
"343",425000,466868.660833334,41868.6608333335,0.0896797415328764
"344",309600,358262.2675,48662.2674999999,0.135828614717289
"345",552250,543328.385916667,-8921.61408333317,-0.0164202981375273
"346",165000,206397.064916667,41397.0649166666,0.200570027162842
"347",239900,209671.193666667,-30228.8063333334,-0.144172434012995
"348",320000,303140.406833333,-16859.5931666666,-0.0556164496273703
"349",206600,252577.571333333,45977.5713333334,0.182033468334588
"350",387000,434465.361166667,47465.3611666666,0.10925004709054
"351",299000,257615.8555,-41384.1444999999,-0.160642847155811
"352",855000,973292.164416667,118292.164416667,0.121538186313833
"353",315000,366863.453333333,51863.4533333333,0.141369909872734
"354",437500,488988.381666667,51488.3816666668,0.105295715802437
"355",252000,233836.888583333,-18163.1114166667,-0.0776742776843517
"356",375000,394562.41375,19562.41375,0.0495800235102855
"357",3e+05,313904.672833333,13904.6728333333,0.0442958453209008
"358",420000,496408.314333333,76408.3143333333,0.153922309774259
"359",9e+05,392713.82,-507286.18,-1.29174516954865
"360",679900,772300.80675,92400.80675,0.1196435455491
"361",463000,434726.633,-28273.3670000001,-0.0650371172451265
"362",380000,548897.891416667,168897.891416667,0.307703662298198
"363",329500,320278.968166667,-9221.03183333331,-0.0287906255166117
"364",604950,629884.62325,24934.6232500002,0.0395860167554903
"365",795000,908920.496333333,113920.496333333,0.12533604071302
"366",465000,414528.022666667,-50471.9773333332,-0.121757696882942
"367",673000,611260.201333333,-61739.7986666667,-0.101004119901794
"368",810000,849096.143083333,39096.1430833334,0.0460444242996595
"369",785000,662121.46175,-122878.53825,-0.185583077046362
"370",338000,354810.339166667,16810.3391666666,0.0473783802528094
"371",280000,303955.524666667,23955.5246666668,0.0788125983001546
"372",315000,398443.110166667,83443.1101666667,0.209422896362201
"373",530000,415976.794166667,-114023.205833333,-0.274109535513293
"374",380000,470933.077416667,90933.0774166667,0.193091294235448
"375",297000,309954.7335,12954.7334999999,0.0417955659322103
"376",730000,761911.728916667,31911.7289166667,0.0418837612095049
"377",450000,442290.564833333,-7709.43516666663,-0.0174307023021659
"378",275000,260010.628083333,-14989.3719166666,-0.0576490739134807
"379",595000,680356.067,85356.067,0.125457934661146
"380",435000,437639.026916667,2639.02691666665,0.00603014528950858
"381",270000,391650.349416667,121650.349416667,0.31060957713393
"382",950000,859935.9855,-90064.0145000002,-0.10473339413472
"383",389000,425177.699,36177.6990000001,0.085088420876938
"384",560000,600249.930416666,40249.9304166664,0.0670552854353965
"385",1350000,1319433.605,-30566.3949999998,-0.0231663002095507
"386",799000,913984.603666666,114984.603666666,0.125805843124029
"387",365500,379823.204083333,14323.2040833333,0.0377101870800679
"388",252350,298060.32425,45710.32425,0.153359305251444
"389",403950,428630.629166667,24680.6291666667,0.0575801808999281
"390",385000,443493.091166667,58493.0911666667,0.131891775388863
"391",345000,287319.845833333,-57680.1541666666,-0.200752419309473
"392",490000,632427.798333333,142427.798333333,0.225207997985984
"393",330000,378862.280666667,48862.2806666667,0.128971088335017
"394",927000,1220866.8525,293866.8525,0.240703441082245
"395",1120000,1472764.73,352764.73,0.239525514710011
"396",330000,364630.849583333,34630.8495833334,0.0949750950115886
"397",530000,628822.17625,98822.17625,0.15715440705245
"398",365000,575923.571666667,210923.571666667,0.366235351430875
"399",378750,421010.460333333,42260.4603333333,0.100378646886526
"400",269900,282054.027583333,12154.0275833333,0.0430911328849661
"401",557000,558388.469666667,1388.46966666658,0.00248656579082917
"402",360000,402432.065916667,42432.0659166666,0.105439077823021
"403",352000,525221.593166667,173221.593166667,0.329806686207014
"404",437000,442303.628333333,5303.62833333336,0.0119909220580401
"405",322500,315445.693333333,-7054.30666666658,-0.0223629829658579
"406",650000,566928.970333333,-83071.0296666666,-0.146528108482133
"407",450000,498489.866666667,48489.8666666667,0.0972735253194047
"408",278500,253859.90825,-24640.09175,-0.0970617689097035
"409",364950,339471.818166667,-25478.1818333334,-0.075052421054948
"410",840000,729214.314416667,-110785.685583333,-0.151924726919213
"411",268000,267787.890916667,-212.109083333402,-0.000792078695594972
"412",517534,368038.00275,-149495.99725,-0.406197175652943
"413",632925,652393.8555,19468.8554999999,0.0298421809706942
"414",577500,623312.048916667,45812.0489166668,0.0734977753057868
"415",339000,441989.8275,102989.8275,0.233014022251451
"416",570000,652963.0915,82963.0915000001,0.127056326123144
"417",563500,497424.794666667,-66075.2053333335,-0.132834563217967
"418",423000,416105.820333333,-6894.17966666661,-0.0165683326927363
"419",355000,403104.107083333,48104.1070833334,0.119334202351327
"420",1550000,1753862.91666667,203862.916666667,0.116236516964577
"421",482000,457228.85075,-24771.14925,-0.0541766977507379
"422",625000,522850.329916667,-102149.670083333,-0.195370767193767
"423",538000,520911.438833333,-17088.5611666667,-0.0328051179005387
"424",380000,396156.031666667,16156.0316666666,0.0407819908703564
"425",375000,444608.218666667,69608.2186666667,0.156560800597466
"426",245000,302853.445833333,57853.4458333333,0.191027860601498
"427",310000,401297.800166667,91297.8001666668,0.227506355949993
"428",1300000,1101963.3425,-198036.6575,-0.179712563805179
"429",397000,394007.284166667,-2992.71583333326,-0.00759558504016726
"430",365000,373702.080666667,8702.08066666662,0.0232861445436496
"431",328500,369661.704083333,41161.7040833334,0.111349657345231
"432",988000,1048995.47083333,60995.4708333334,0.0581465530874771
"433",1e+06,836961.1695,-163038.8305,-0.194798559887073
"434",237000,244964.827916667,7964.82791666663,0.032514169419359
"435",525000,521697.89175,-3302.10824999982,-0.0063295411045713
"436",749000,604261.164833333,-144738.835166667,-0.239530262062412
"437",722500,1004967.0745,282467.0745,0.281070974032194
"438",843000,812525.038916667,-30474.961083333,-0.0375064885679893
"439",438000,480222.440833333,42222.4408333334,0.0879226734178945
"440",578000,532156.6335,-45843.3664999999,-0.0861463779911707
"441",227950,256738.979,28788.9790000001,0.112133261229492
"442",196000,281181.977666667,85181.9776666667,0.302942522751752
"443",641000,651642.6435,10642.6434999999,0.0163320243175582
"444",350000,343843.53775,-6156.46225000004,-0.0179048362818912
"445",205000,200237.451666667,-4762.54833333328,-0.0237845033168992
"446",4e+05,448040.955,48040.955,0.107224472369942
"447",1030000,864934.830666667,-165065.169333333,-0.190841163381183
"448",505000,353964.120166667,-151035.879833333,-0.426698275978415
"449",475000,465867.95775,-9132.04224999994,-0.0196022115238509
"450",520000,524317.590416667,4317.59041666659,0.00823468541888032
"451",1450000,1122778.18333333,-327221.816666667,-0.291439414769534
"452",333500,344202.512916667,10702.5129166666,0.0310936513100291
"453",232000,229138.389583333,-2861.61041666658,-0.0124885682485163
"454",691100,617157.723,-73942.277,-0.119810988738125
"455",811000,736538.175583333,-74461.8244166666,-0.101097033236184
"456",551000,591349.740333333,40349.7403333334,0.0682332933985715
"457",496500,538466.037083333,41966.0370833334,0.0779362748868016
"458",705000,775753.231333333,70753.2313333331,0.0912058480397501
"459",578000,589464.637583333,11464.6375833334,0.0194492372440453
"460",255000,244796.304166667,-10203.6958333332,-0.0416823933190845
"461",1050000,952773.982,-97226.0180000002,-0.10204520677182
"462",348000,367996.8225,19996.8225,0.0543396607724786
"463",230000,250402.422833333,20402.4228333334,0.0814785360400174
"464",359500,369354.846583333,9854.84658333333,0.0266812434559726
"465",330000,296784.1715,-33215.8285,-0.111919137506968
"466",80000,260115.195,180115.195,0.692443957378192
"467",465000,378072.977833333,-86927.0221666667,-0.229921277804168
"468",325000,309242.27875,-15757.7212499999,-0.0509559084666393
"469",340500,334392.5935,-6107.40650000004,-0.018264179945122
"470",342500,327726.9195,-14773.0805,-0.0450774093337791
"471",290900,274574.523166667,-16325.4768333334,-0.0594573620489323
